sample	chromosome	start	end	probes	log2
10	11	105010000	121490000	824	-0.027
10	11	121510000	127350000	293	-0.4988
10	11	127370000	131530000	208	-1.2866
10	11	131550000	133970000	122	-0.279
10	11	133990000	134070000	5	1.0223
10	11	134090000	134930000	43	-0.143
10	12	170000	7470000	362	0.8697
10	12	7490000	33130000	1270	0703
10	12	33150000	50030000	647	0.3333
10	12	50050000	50770000	37	0.8901
10	12	50790000	51010000	12	1908
10	12	51030000	53150000	107	0.811
10	12	53170000	63730000	524	0.4165
10	12	63750000	64890000	58	0.0308
10	12	64910000	72410000	373	-0.2578
10	12	72430000	100330000	1388	-0071
10	12	100350000	125670000	1256	-0.3584
10	12	125690000	130690000	247	-0.7468
10	12	130710000	133510000	134	0.2126
10	12	133530000	133670000	8	-4.9615
10	12	133690000	133830000	8	0.3347
10	13	19270000	22150000	145	0.0519
10	13	22170000	41290000	951	-0.3932
10	13	41310000	48770000	372	0.0376
10	13	48790000	48870000	5	-2.4872
10	13	48890000	76050000	1344	-0.0024
10	13	76070000	76930000	44	0.765
10	13	76950000	77050000	6	-0.0559
10	13	77070000	85330000	411	0.8002
10	13	85350000	85650000	16	1.4784
10	13	85670000	90510000	235	0.7366
10	13	90530000	93230000	136	0.4244
10	13	93250000	115090000	1067	0.9387
10	14	19090000	20430000	20	0.6902
10	14	20450000	60570000	1996	-0.0012
10	14	60590000	62130000	77	0.4371
10	14	62150000	97390000	1756	0.0077
10	14	97410000	99030000	82	-0.365
10	14	99050000	106230000	356	-0.0044
10	14	106250000	107270000	52	0.4701
10	15	20070000	22750000	37	1.0684
10	15	22770000	26470000	161	0.0884
10	15	26490000	40190000	599	-0316
10	15	40210000	45910000	280	-0.141
10	15	45930000	62150000	806	-0.4723
10	15	62170000	64710000	127	0.3948
10	15	64730000	72010000	365	-0.3572
10	15	72030000	77470000	268	0.049
10	15	77490000	78210000	37	1148
10	15	78230000	93050000	696	0.2575
10	15	93070000	93550000	25	1.0784
10	15	93570000	102390000	439	0.2186
10	16	90000	730000	33	0.2616
10	16	750000	19390000	839	-0.4629
10	16	19410000	19870000	24	0368
10	16	19890000	31130000	488	-0.3168
10	16	31150000	46890000	110	0.1632
10	16	46910000	58970000	597	-0.3056
10	16	58990000	66290000	366	-0263
10	16	66310000	74370000	395	-0.2439
10	16	74390000	90150000	780	0.2308
10	17	10000	4910000	239	0.2535
10	17	4930000	10290000	268	-0.4898
10	17	10310000	10910000	31	0.3318
10	17	10930000	15550000	229	-0.7679
10	17	15570000	35150000	727	-0.2758
10	17	35170000	37330000	102	0.1306
10	17	37350000	38670000	66	1.0377
10	17	38690000	49470000	507	0.125
10	17	49490000	52810000	166	-0.234
10	17	52830000	66850000	684	0.1073
10	17	66870000	67310000	23	0.7455
10	17	67330000	71110000	189	-0.0841
10	17	71130000	71590000	23	0.7306
10	17	71610000	77430000	290	0.0114
10	17	77450000	77630000	5	-1.6627
10	17	77650000	81150000	174	-0.0109
10	18	70000	2510000	121	0.0296
10	18	2530000	3410000	45	0218
10	18	3430000	15170000	561	-0.0595
10	18	15190000	22170000	181	0.4488
10	18	22190000	28530000	317	-1.0422
10	18	28550000	34430000	294	-0.6013
10	18	34450000	43190000	436	-1.1518
10	18	43210000	44770000	77	-0.3351
10	18	44790000	59690000	734	-0.9483
10	18	59710000	59970000	14	1.0791
10	18	59990000	67650000	383	-0.9988
10	18	67670000	67870000	11	0.7706
10	18	67890000	78010000	498	-1.0949
10	19	270000	8330000	394	-0.3416
10	19	8370000	11110000	131	0.0248
10	19	11130000	15970000	243	0.4405
10	19	15990000	16410000	22	0.8979
10	19	16430000	19770000	168	0.3993
10	19	19790000	24290000	171	0.8742
10	19	24310000	42970000	734	0.213
10	19	42990000	45890000	140	0.7863
10	19	45910000	52910000	341	-0.166
10	19	52930000	53470000	28	1.082
10	19	53490000	58270000	238	-0.0352
10	19	58290000	59090000	41	0.7704
10	20	70000	29650000	1304	-0.0176
10	20	29850000	30550000	36	1.302
10	20	30570000	32210000	83	0.85
10	20	32230000	62330000	1495	0765
10	20	62350000	62890000	28	-0.0826
10	21	9430000	14950000	40	-0198
10	21	15070000	15190000	5	-4.8736
10	21	15210000	37470000	1103	-0.4221
10	21	37490000	38570000	55	0.2366
10	21	38590000	48090000	468	-0.3849
10	22	16930000	17270000	14	-0.434
10	22	17290000	33590000	750	0.3839
10	22	33610000	35410000	91	-0.8378
10	22	35430000	47310000	595	-0.2453
10	22	47330000	51170000	187	-0691
10	23	70000	2690000	111	-1.7711
10	23	2710000	3250000	28	-0.29
10	23	3270000	13570000	505	-1.3414
10	23	13610000	13810000	11	0.4838
10	23	13830000	15250000	72	-1.4251
10	23	15270000	15850000	30	-0.0169
10	23	15870000	20010000	207	-0.8911
10	23	20030000	20270000	12	0.6089
10	23	20290000	35630000	759	-1.2974
10	23	35650000	38550000	142	-0.7927
10	23	38570000	40430000	94	-1.4203
10	23	40450000	41490000	53	-0.2654
10	23	41510000	46690000	260	-1.279
10	23	46710000	50150000	157	-0.4496
10	23	50170000	53150000	113	-1.4185
10	23	53170000	55070000	95	-0549
10	23	55090000	69430000	515	-1.3149
10	23	69450000	70830000	70	-0.1791
10	23	70850000	75110000	195	-1.0597
10	23	75130000	76790000	82	-1.7403
10	23	76810000	77390000	30	-0.0971
10	23	77410000	99130000	946	-1.4654
10	23	99150000	152790000	2589	-1.0819
10	23	152810000	155230000	109	-0252
10	24	2670000	59030000	596	-4.9516
11	1	750000	24250000	1103	-0.0888
11	1	24270000	24350000	5	-4.262
11	1	24370000	55690000	1547	-0.0192
11	1	55710000	109090000	2619	-0.195
11	1	109110000	119870000	536	-0.0194
11	1	119890000	249210000	5020	0.2572
11	2	30000	139470000	6403	0.0781
11	2	139490000	201150000	3057	-0.2892
11	2	201170000	204070000	143	0.2158
11	2	204090000	243050000	1931	-0.3236
11	3	70000	8910000	441	-0.8495
11	3	8930000	15930000	349	-0.3211
11	3	15950000	36850000	1041	-0.8116
11	3	36870000	52990000	803	-0.4077
11	3	53010000	57250000	213	-0.7281
11	3	57270000	57650000	20	0579
11	3	57670000	75550000	887	-0.7839
11	3	75570000	75770000	10	-4.6312
11	3	75790000	95870000	840	-0.9007
11	3	95890000	119130000	1157	-0.1973
11	3	119150000	143810000	1221	-0.0029
11	3	143830000	162510000	932	-0.2005
11	3	162530000	162610000	5	-5
11	3	162630000	197850000	1748	-0.1816
11	4	50000	9050000	439	-0.1671
11	4	9070000	37790000	1418	-0.4116
11	4	37810000	57910000	824	-0.1246
11	4	57930000	68310000	512	-0.4895
11	4	68330000	71110000	139	0.3658
11	4	71130000	191030000	5948	-0.1997
11	5	30000	45830000	2255	0.2406
11	5	45850000	63830000	713	-0.2396
11	5	63850000	80810000	755	-0.0062
11	5	80830000	133630000	2625	-0.303
11	5	133650000	180710000	2307	0.4414
11	6	170000	5390000	260	-0.2019
11	6	5410000	6230000	42	0.2532
11	6	6250000	7630000	70	1.0617
11	6	7650000	9650000	101	0.1381
11	6	9670000	11030000	69	0.8783
11	6	11050000	18190000	356	0.1565
11	6	18210000	20170000	99	0.8339
11	6	20190000	29650000	457	0.2424
11	6	29670000	29970000	15	1179
11	6	29990000	45710000	777	0.3283
11	6	45730000	47790000	103	1.0791
11	6	47810000	51850000	201	0.1184
11	6	51870000	57490000	280	0809
11	6	57510000	105130000	2187	-0.2972
11	6	105150000	112690000	376	0.0059
11	6	112710000	166730000	2678	-0.1743
11	6	166750000	170890000	198	0.2121
11	7	50000	990000	46	1.2671
11	7	1010000	7090000	294	009
11	7	7110000	19810000	636	0.9149
11	7	19830000	23630000	190	0.4601
11	7	23650000	25930000	115	1.3386
11	7	25950000	27230000	65	0.7209
11	7	27250000	46050000	924	0.2545
11	7	46070000	48270000	111	0.7427
11	7	48290000	54990000	332	0.075
11	7	55010000	66330000	263	0.9709
11	7	66350000	85670000	868	0.676
11	7	85690000	88990000	166	1.1713
11	7	89010000	99450000	516	0.8508
11	7	99470000	104670000	239	-0.4452
11	7	104690000	105050000	18	1.0935
11	7	105070000	112170000	355	-0.2442
11	7	112190000	128170000	799	-0.7461
11	7	128190000	133130000	240	-0.414
11	7	133150000	143690000	500	0.3256
11	7	143710000	150090000	304	-0.3009
11	7	150110000	153110000	149	0.2818
11	7	153130000	153710000	29	-0.8351
11	7	153750000	157470000	178	-0.1436
11	7	157490000	159110000	80	-1.2626
11	8	190000	14230000	621	0.2287
11	8	14250000	36390000	1101	-0.1344
11	8	36410000	43390000	350	0.2886
11	8	43410000	47350000	9	-0.9669
11	8	47470000	48170000	27	0.6112
11	8	48190000	64050000	787	-0.2298
11	8	64070000	66910000	143	1.0435
11	8	66930000	67330000	21	0.0726
11	8	67350000	70710000	167	0.8983
11	8	70730000	71110000	20	-0.1622
11	8	71130000	72830000	86	0.8652
11	8	72850000	73550000	36	1.7022
11	8	73570000	74970000	71	0.8144
11	8	74990000	131430000	2798	0.1614
11	8	131450000	142430000	545	-0.6088
11	8	142450000	144450000	98	0.2306
11	8	144470000	146290000	82	-0.6673
11	9	210000	10550000	513	-0.6506
11	9	10570000	22030000	570	-0.1417
11	9	22050000	22790000	38	-1.0323
11	9	22810000	28350000	276	-0.2666
11	9	28370000	29950000	80	0.8983
11	9	29970000	34730000	235	-0493
11	9	34750000	34830000	5	-3.3802
11	9	34850000	131890000	3211	-0.1483
11	9	131910000	141070000	440	-0.4437
11	10	110000	43310000	1924	0.2163
11	10	43330000	69530000	1142	-0.2275
11	10	69550000	76310000	333	0.0882
11	10	76330000	89390000	622	-0.2282
11	10	89410000	106530000	853	0.0074
11	10	106550000	111610000	253	-0.4614
11	10	111630000	135430000	1170	-0.1561
11	11	210000	43210000	2123	-0.3768
11	11	43230000	55470000	367	-0.0183
11	11	55490000	56610000	57	0.6865
11	11	56630000	71470000	726	-0.04
11	11	71490000	71570000	5	-2.0379
11	11	71590000	78510000	341	0.0443
11	11	78530000	101750000	1127	-0.2634
11	11	101770000	126490000	1233	-0.0284
11	11	126510000	134930000	421	-0.2513
11	12	170000	133510000	6415	0.0889
11	12	133530000	133670000	8	-4.7103
11	12	133690000	133830000	8	0.3851
11	13	19270000	53430000	1692	0.2745
11	13	53450000	115090000	3040	0.1061
11	14	19090000	24770000	234	0.1229
11	14	24790000	49830000	1248	-0.2937
11	14	49850000	78750000	1441	0.2645
11	14	78770000	86710000	398	0.0027
11	14	86730000	107270000	1018	0.3113
11	15	20070000	23690000	60	0.1267
11	15	23710000	31070000	310	-0.7696
11	15	31090000	36510000	243	0.2356
11	15	36530000	41950000	272	-0951
11	15	41970000	47810000	286	0.1077
11	15	47830000	86290000	1868	0.3042
11	15	86310000	91910000	280	0.0619
11	15	91930000	102390000	521	-0.307
11	16	90000	30850000	1370	0.1385
11	16	30870000	46610000	110	0617
11	16	46630000	47130000	26	-0.3655
11	16	47150000	50310000	156	0.7036
11	16	50330000	51470000	58	1.3204
11	16	51490000	55810000	215	0.7323
11	16	55850000	70850000	743	-0.1899
11	16	70890000	71110000	12	1.4204
11	16	71130000	85830000	729	-0.2163
11	16	85850000	89550000	183	-0.6738
11	16	89570000	90150000	30	-0.0827
11	17	10000	10630000	524	-0.2129
11	17	10650000	15570000	244	-0.846
11	17	15590000	18030000	111	-0.3188
11	17	18050000	21550000	131	0.6762
11	17	21690000	29410000	218	-0.0527
11	17	29430000	29710000	15	1.2074
11	17	29730000	30310000	30	0994
11	17	30330000	31630000	63	1.674
11	17	31650000	31770000	7	-0507
11	17	31790000	32670000	45	2.0378
11	17	32690000	33230000	27	2.634
11	17	33250000	33450000	11	0.9127
11	17	33490000	33890000	21	2.0897
11	17	33910000	37370000	151	-0.1028
11	17	37390000	37810000	22	2.7538
11	17	37830000	38010000	10	3.9548
11	17	38030000	38470000	22	2.2678
11	17	38490000	39630000	58	0.3663
11	17	39650000	40790000	58	-0.2519
11	17	40810000	41450000	33	0283
11	17	41470000	48170000	303	-0.3398
11	17	48190000	55250000	353	0.4373
11	17	55270000	55850000	30	2.307
11	17	55890000	67070000	543	0798
11	17	67090000	67350000	14	1.6734
11	17	67370000	81110000	677	0.6327
11	17	81130000	81150000	2	-3.3278
11	18	70000	2530000	122	-0.8928
11	18	2550000	3410000	44	0.2627
11	18	3430000	10610000	359	-0.7201
11	18	10630000	18650000	209	0996
11	18	18670000	44030000	1262	-0.734
11	18	44050000	44630000	29	0.2609
11	18	44650000	46450000	90	0.8722
11	18	46470000	46850000	20	0.1008
11	18	46870000	78010000	1537	-0.774
11	19	270000	19890000	964	-0.2575
11	19	19910000	24310000	166	0.7982
11	19	24330000	32890000	235	-0.7439
11	19	32910000	37890000	246	-0.3064
11	19	37910000	43030000	255	0.4007
11	19	43050000	43830000	40	1.0312
11	19	43850000	44450000	30	0.158
11	19	44470000	45190000	32	0.7677
11	19	45210000	52750000	368	0.2024
11	19	52770000	53990000	62	119
11	19	54010000	57390000	169	0.9696
11	19	57410000	59090000	84	1.3771
11	20	70000	33570000	1491	-0.2237
11	20	33590000	33710000	7	2.6275
11	20	33730000	34150000	22	-0.0897
11	20	34170000	34590000	22	2021
11	20	34610000	34850000	13	0.8026
11	20	34870000	37270000	119	-0.2591
11	20	37290000	42070000	240	-0.7335
11	20	42090000	45790000	185	-0.2526
11	20	45810000	55270000	473	1.208
11	20	55290000	61410000	301	1.3864
11	20	61430000	62890000	73	1.1575
11	21	9430000	15190000	45	-1.38
11	21	15210000	20030000	238	0.0784
11	21	20050000	24810000	239	0.4861
11	21	24830000	26450000	81	-0.4275
11	21	26470000	28370000	95	0.1224
11	21	28390000	30230000	93	-1.0629
11	21	30250000	30470000	12	1.1012
11	21	30490000	31850000	67	-0.8166
11	21	31870000	41750000	491	0.069
11	21	41770000	45830000	198	-0438
11	21	45850000	48090000	112	0.7026
11	22	16930000	33030000	736	-0.0024
11	22	33050000	35370000	117	-0392
11	22	35390000	51170000	784	-0.0675
11	23	70000	15210000	725	-0.1942
11	23	15230000	30870000	778	0.1259
11	23	30890000	52610000	1032	-0.1722
11	23	52630000	53030000	13	0.4394
11	23	53050000	55310000	112	0.9175
11	23	55330000	56010000	33	0.2015
11	23	56030000	95310000	1605	-0.4463
11	23	95330000	139310000	2153	-0.2201
11	23	139330000	149490000	473	-0.4129
11	23	149510000	152430000	137	-0.1056
11	23	152470000	155230000	124	0098
11	24	2670000	9830000	149	-4.9858
11	24	9850000	13310000	10	-4.0288
11	24	13330000	28750000	434	-4.994
11	24	28770000	59030000	3	-0.929
12	1	750000	24250000	1103	-0.1973
12	1	24270000	24350000	5	-5
12	1	24370000	49350000	1230	-0.1326
12	1	49370000	50750000	70	-0.829
12	1	50770000	55850000	255	0.0597
12	1	55870000	92410000	1809	-0107
12	1	92430000	94990000	128	0.2104
12	1	95010000	108890000	670	-0789
12	1	109030000	121230000	578	-0.1599
12	1	121250000	187050000	1959	0.8161
12	1	187070000	194810000	388	0726
12	1	194830000	249210000	2635	0.8191
12	2	30000	56150000	2781	-0.4033
12	2	56170000	59890000	186	-0.9045
12	2	59910000	75290000	764	-0.1776
12	2	75310000	84650000	465	-0.8039
12	2	84670000	103150000	535	-0.1275
12	2	103170000	109270000	293	-0.6063
12	2	109290000	114710000	191	-0.1558
12	2	114730000	159890000	2194	-0669
12	2	159910000	167350000	372	-0.147
12	2	167370000	168430000	53	-1.0347
12	2	168450000	184090000	778	-0.1612
12	2	184110000	189770000	283	-0.7116
12	2	189790000	193890000	203	-0.185
12	2	193910000	196270000	119	-1.0917
12	2	196290000	198650000	119	-0.025
12	2	198670000	201190000	126	-0.6048
12	2	201210000	204330000	154	0.2099
12	2	204350000	230990000	1326	-0.4403
12	2	231010000	243050000	592	-0.1732
12	3	70000	9010000	446	-0.6222
12	3	9030000	9830000	40	-0.1354
12	3	9850000	10190000	18	0.8613
12	3	10210000	15950000	287	-0.1389
12	3	15970000	36850000	1040	-0.6173
12	3	36870000	58730000	1089	-0.1925
12	3	58750000	75610000	837	-0754
12	3	75630000	75790000	8	-4.9714
12	3	75810000	97430000	914	-0.8108
12	3	97450000	101670000	211	-0.1564
12	3	101690000	111590000	495	-0.6447
12	3	111610000	113950000	118	0.033
12	3	113970000	118810000	242	-0.9754
12	3	118830000	129750000	543	-0.0926
12	3	129770000	129930000	6	-2533
12	3	129950000	141170000	558	-0.3321
12	3	141190000	142810000	80	0.2101
12	3	142830000	197850000	2735	-0005
12	4	50000	410000	18	0.9438
12	4	450000	8990000	418	-0.2802
12	4	9010000	68290000	2756	-0.6176
12	4	68310000	71130000	141	0.3193
12	4	71150000	191030000	5947	-0099
12	5	30000	21890000	1073	0.3453
12	5	21910000	22510000	31	-0.8743
12	5	22530000	63790000	1862	0.3827
12	5	63810000	80870000	760	0882
12	5	80890000	143090000	3089	0.3641
12	5	143110000	145030000	97	-0.2774
12	5	145050000	151230000	308	0.3514
12	5	151250000	167810000	820	-0.0336
12	5	167830000	180710000	615	0.2652
12	6	170000	230000	4	-2.8709
12	6	250000	18890000	929	0.1563
12	6	18910000	23990000	252	-0.1661
12	6	24010000	27770000	176	0.2132
12	6	27790000	29670000	94	0.4339
12	6	29690000	29970000	14	1.7234
12	6	29990000	44590000	721	0.3503
12	6	44610000	57510000	641	0.0976
12	6	57530000	105050000	2182	-0.139
12	6	105070000	114890000	488	0.2565
12	6	114910000	116130000	62	-0694
12	6	116150000	170890000	2706	0.1077
12	7	50000	28290000	1398	0.4181
12	7	28310000	55630000	1347	0.1291
12	7	55650000	66310000	230	0333
12	7	66330000	159110000	4442	0.0985
12	8	190000	12230000	531	-0226
12	8	12410000	65750000	2449	0.0478
12	8	65770000	66550000	40	-0366
12	8	66570000	146290000	3942	0.4089
12	9	210000	22050000	1084	0.458
12	9	22070000	111330000	2823	0.201
12	9	111350000	118170000	339	0.7067
12	9	118190000	122870000	233	0.304
12	9	122890000	141070000	889	0.6547
12	10	110000	65510000	2866	0.1066
12	10	65530000	69350000	191	-0.693
12	10	69370000	82550000	639	-0.1323
12	10	82570000	87310000	238	-0.6543
12	10	87330000	107030000	965	-0.174
12	10	107050000	111610000	228	-0.9621
12	10	111630000	117330000	286	-0.2477
12	10	117350000	117690000	18	-1762
12	10	117710000	135430000	866	-0.3101
12	11	210000	19510000	944	-0.1456
12	11	19530000	43210000	1179	-0.6409
12	11	43230000	78570000	1499	-0.1203
12	11	78590000	100630000	1068	-0.6006
12	11	100650000	104750000	203	-0.3544
12	11	104770000	104990000	12	1.6432
12	11	105010000	134930000	1495	-0.2934
12	12	170000	17610000	863	-0.0116
12	12	17630000	18190000	29	-1.3734
12	12	18210000	46050000	1190	0.1354
12	12	46070000	58370000	611	0.4176
12	12	58390000	73010000	727	0.1313
12	12	73030000	92890000	988	-0.0429
12	12	92910000	127030000	1693	0.2536
12	12	127050000	130630000	177	-0.1442
12	12	130650000	133490000	136	0.2488
12	12	133510000	133670000	9	-4.7367
12	12	133690000	133830000	8	0.1467
12	13	19270000	53830000	1712	-0.264
12	13	53850000	95590000	2069	-0.7099
12	13	95610000	115090000	951	-0.4361
12	14	19090000	24790000	235	0.0249
12	14	24810000	29930000	257	-0.9096
12	14	29950000	31050000	56	-0.6164
12	14	31070000	31870000	41	0843
12	14	31890000	35450000	178	-0.4633
12	14	35470000	36370000	46	0.4026
12	14	36390000	39910000	177	-0.4347
12	14	39930000	49810000	491	-0.8567
12	14	49830000	53690000	193	-0.0767
12	14	53710000	54350000	33	-1657
12	14	54370000	65750000	567	-0.3504
12	14	65770000	67510000	88	-1.2686
12	14	67530000	68330000	41	-0.0217
12	14	68350000	70770000	122	-1.0477
12	14	70790000	82190000	570	-0.3064
12	14	82210000	88390000	310	-0.8523
12	14	88410000	89350000	47	0.3891
12	14	89370000	106290000	838	-0.2133
12	14	106310000	107270000	49	0.6741
12	15	20070000	40190000	797	0.0477
12	15	40210000	46010000	285	0.4496
12	15	46030000	47450000	71	-0.4542
12	15	47470000	53450000	298	0.325
12	15	53470000	55450000	100	-0.2123
12	15	55470000	85690000	1461	0.2943
12	15	85710000	102390000	828	0.0736
12	16	90000	46910000	1495	0.4618
12	16	46930000	59490000	622	-0.1953
12	16	59510000	66030000	327	-0.7853
12	16	66050000	72210000	300	-0.0622
12	16	72230000	90150000	888	-0.3876
12	17	10000	5490000	267	-0.3798
12	17	5510000	6310000	41	-1.6097
12	17	6330000	8810000	125	-0.107
12	17	8830000	9370000	28	-1.7258
12	17	9390000	10190000	41	-0.7163
12	17	10210000	10630000	22	0.8694
12	17	10650000	11490000	43	-1.7784
12	17	11510000	12070000	29	-0.3358
12	17	12090000	15090000	151	-1.6383
12	17	15110000	25890000	308	-0.4954
12	17	25910000	30810000	241	0.1174
12	17	30830000	33250000	120	-0.4336
12	17	33270000	49370000	748	0.0829
12	17	49390000	52810000	171	-0.856
12	17	52830000	66970000	690	-0.1454
12	17	66990000	67670000	35	0.4156
12	17	67690000	70990000	165	-0.6391
12	17	71010000	80970000	489	-0.2136
12	17	80990000	81150000	9	-1.6778
12	18	70000	35210000	1558	-0.3528
12	18	35230000	42850000	380	-0.8653
12	18	42870000	78010000	1734	-0.4882
12	19	270000	11730000	556	0.2595
12	19	11750000	12550000	41	0.8613
12	19	12570000	15630000	154	0.2339
12	19	15650000	16190000	28	0.8491
12	19	16210000	19890000	185	0.221
12	19	19910000	24330000	167	0.9431
12	19	24350000	32630000	221	0.0379
12	19	32650000	43030000	514	0.3695
12	19	43050000	43810000	39	1.0984
12	19	43830000	52890000	438	0.3791
12	19	52910000	53990000	55	1.2741
12	19	54010000	59090000	253	0.4179
12	20	70000	5990000	296	0.2572
12	20	6010000	29590000	1005	0.0137
12	20	29610000	37770000	398	0.3575
12	20	37790000	42070000	215	0.0293
12	20	42090000	49650000	378	0.309
12	20	49670000	54910000	262	-0.0513
12	20	54930000	62890000	392	0.2636
12	21	9430000	9530000	6	-4215
12	21	9570000	14830000	31	-2e-04
12	21	14850000	15170000	7	-3.6688
12	21	15190000	30130000	742	-0.0281
12	21	30150000	48090000	885	0.2468
12	22	16930000	17270000	14	-0.6622
12	22	17290000	33030000	722	0.3315
12	22	33050000	35370000	117	-0.1924
12	22	35390000	51170000	784	0.2641
12	23	70000	20690000	997	0.148
12	23	20710000	47350000	1319	-0.088
12	23	47370000	55990000	376	0.1708
12	23	56010000	67230000	362	-0.7684
12	23	67250000	71930000	229	-0.1285
12	23	71950000	105610000	1514	-0.7971
12	23	105630000	155230000	2388	-0.1076
12	24	2670000	59030000	596	-4.9387
13	1	750000	17750000	779	0.2982
13	1	17770000	24250000	324	-0.291
13	1	24270000	24350000	5	-5
13	1	24370000	31490000	346	-0.4005
